"","DOI_data","title","author.list","authorAffiliation","correspondingAuthor","abstract","keywords.list","fullText"
"150","Genet. Mol. Biol. vol.40 no.3 Ribeirão Preto jul./set. 2017
			 Epub 31-Jul-2017","Bradyrhizobium elkanii nod regulon: insights through genomic analysis","Bradyrhizobium elkanii nod regulon: insights through genomic analysis","Genomics and Bioinformatics,1Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, RS, Brazil,,","Received:
				January 30, 2017; Accepted:
				February 16, 2017",NA,"Keywords: Bradyrhizobium; NodD1 protein; nod box; nod genes","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000400703&lang=pt"
"151","Genet. Mol. Biol. vol.40 no.3 Ribeirão Preto jul./set. 2017
			 Epub 31-Jul-2017","Bradyrhizobium elkanii nod regulon: insights through genomic analysis","Bradyrhizobium elkanii nod regulon: insights through genomic analysis","Genomics and Bioinformatics,1Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, RS, Brazil,,","Send correspondence to Luciane M. P. Passaglia. Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul (UFRGS), Av. Bento Gonçalves, 9500, 91501-970, Porto Alegre, RS, Brazil. E-mail address: luciane.passaglia@ufrgs.br
				",NA,"Keywords: Bradyrhizobium; NodD1 protein; nod box; nod genes","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000400703&lang=pt"
"152","Genet. Mol. Biol. vol.40 no.3 Ribeirão Preto jul./set. 2017
			 Epub 31-Jul-2017","Complete mitochondrial genome of the lappet moth, Kunugia undans (Lepidoptera: Lasiocampidae): genomic comparisons among macroheteroceran superfamilies","Complete mitochondrial genome of the lappet moth, Kunugia undans (Lepidoptera: Lasiocampidae): genomic comparisons among macroheteroceran superfamilies","Genomics and Bioinformatics,1Department of Applied Biology, College of Agriculture & Life Sciences, Chonnam National University, Gwangju, Republic of Korea,,","Received:
				November 17, 2016; Accepted:
				February 25, 2017",NA,"Jong Seok Kim1 
			,Keywords: Kunugia undans; mitochondrial genome; Lasiocampoidea; Macroheterocera","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000400717&lang=pt"
"153","Genet. Mol. Biol. vol.40 no.3 Ribeirão Preto jul./set. 2017
			 Epub 31-Jul-2017","Complete mitochondrial genome of the lappet moth, Kunugia undans (Lepidoptera: Lasiocampidae): genomic comparisons among macroheteroceran superfamilies","Complete mitochondrial genome of the lappet moth, Kunugia undans (Lepidoptera: Lasiocampidae): genomic comparisons among macroheteroceran superfamilies","Genomics and Bioinformatics,1Department of Applied Biology, College of Agriculture & Life Sciences, Chonnam National University, Gwangju, Republic of Korea,,","Send correspondence to Iksoo Kim. Department of Applied Biology, College of Agriculture & Life Sciences, Chonnam National University, Gwangju 61186, Republic of Korea. E-mail: ikkim81@chonnam.ac.kr.",NA,"Jong Seok Kim1 
			,Keywords: Kunugia undans; mitochondrial genome; Lasiocampoidea; Macroheterocera","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000400717&lang=pt"
"154","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","GSTT1 and GSTM1 null variants in Mestizo and Amerindian populations from northwestern Mexico and a literature review","GSTT1 and GSTM1 null variants in Mestizo and Amerindian populations from northwestern Mexico and a literature review","Human and Medical Genetics,1Department of Biochemistry, Faculty of Medicine and Biomedical Science, Autonomus University of Chihuahua, Chihuahua, Chihuahua, Mexico,2Department of Clinical Research, National Institute of Genomic Medicine, Mexico City, Mexico,3Department of Molecular Biology, Faculty of Zootechnics and Ecology, Autonomus University of Chihuahua, Chihuahua, Chihuahua, Mexico,,","Received:
				September 01, 2016; Accepted:
				April 05, 2017",NA,"Lorena Orozco2 
			,Keywords: Oxidative stress; GSTT1; GSTM1; null variants","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500727&lang=en"
"155","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","GSTT1 and GSTM1 null variants in Mestizo and Amerindian populations from northwestern Mexico and a literature review","GSTT1 and GSTM1 null variants in Mestizo and Amerindian populations from northwestern Mexico and a literature review","Human and Medical Genetics,1Department of Biochemistry, Faculty of Medicine and Biomedical Science, Autonomus University of Chihuahua, Chihuahua, Chihuahua, Mexico,2Department of Clinical Research, National Institute of Genomic Medicine, Mexico City, Mexico,3Department of Molecular Biology, Faculty of Zootechnics and Ecology, Autonomus University of Chihuahua, Chihuahua, Chihuahua, Mexico,,","Send correspondence to Veronica Moreno-Brito. Department of Biochemistry, Faculty of Medicine and Biomedical Science, Autonomus University of Chihuahua, Campus Universitario II, CP. 31109, Chihuahua, Chihuahua, Mexico. E-mail: vmoreno@uach.mx.",NA,"Lorena Orozco2 
			,Keywords: Oxidative stress; GSTT1; GSTM1; null variants","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500727&lang=en"
"156","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 23, 2017","Adiponectin promoter polymorphisms are predictors of lipid profile improvement after bariatric surgery","Adiponectin promoter polymorphisms are predictors of lipid profile improvement after bariatric surgery","Human and Medical Genetics,1Programa de Pós-Graduação em Ciências da Saúde, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, RS, Brazil,2Centro de Atenção ao Obeso Classe III, Hospital Nossa Senhora da Conceição, Grupo Hospitalar Conceição, Porto Alegre, RS, Brazil,,","Received:
				August 30, 2016; Accepted:
				May 03, 2017",NA,"Marília Remuzzi Zandoná1 
			,Keywords: Adiponectin; polymorphism; obesity; lipid profile; bariatric surgery","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500736&lang=en"
"157","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 23, 2017","Adiponectin promoter polymorphisms are predictors of lipid profile improvement after bariatric surgery","Adiponectin promoter polymorphisms are predictors of lipid profile improvement after bariatric surgery","Human and Medical Genetics,1Programa de Pós-Graduação em Ciências da Saúde, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, RS, Brazil,2Centro de Atenção ao Obeso Classe III, Hospital Nossa Senhora da Conceição, Grupo Hospitalar Conceição, Porto Alegre, RS, Brazil,,","Send correspondence to Vanessa Suñé Mattevi. Universidade Federal de Ciências da Saúde de Porto Alegre, Rua Sarmento Leite, 245, prédio 1, sala 309, 90050-170 Porto Alegre, RS, Brazil. E-mail: vmattevi@ufcspa.edu.br.",NA,"Marília Remuzzi Zandoná1 
			,Keywords: Adiponectin; polymorphism; obesity; lipid profile; bariatric surgery","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500736&lang=en"
"158","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Association of polymorphisms in the heparanase gene (HPSE) with hepatocellular carcinoma in Chinese populations","Association of polymorphisms in the heparanase gene (HPSE) with hepatocellular carcinoma in Chinese populations","Human and Medical Genetics,1Institute of Transfusion Medicine, Beijing, P. R. China,2State Key Laboratory of Proteomics, Beijing Proteome Research Center, Beijing Institute of Radiation Medicine, Beijing, P. R. China,,","Received:
				November 18, 2014; Accepted:
				May 11, 2015",NA,"Yun Zhai2 
			,Keywords: genetic association; heparanase; hepatocellular carcinoma; HPSE gene; PCR-RFLP","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500743&lang=en"
"159","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Association of polymorphisms in the heparanase gene (HPSE) with hepatocellular carcinoma in Chinese populations","Association of polymorphisms in the heparanase gene (HPSE) with hepatocellular carcinoma in Chinese populations","Human and Medical Genetics,1Institute of Transfusion Medicine, Beijing, P. R. China,2State Key Laboratory of Proteomics, Beijing Proteome Research Center, Beijing Institute of Radiation Medicine, Beijing, P. R. China,,","Send correspondence to Feng Gong. Institute of Transfusion Medicine, 27 Taiping Road, Beijing, 100850, P. R. China E-mail: gongfeng@nic.bmi.ac.cn
				",NA,"Yun Zhai2 
			,Keywords: genetic association; heparanase; hepatocellular carcinoma; HPSE gene; PCR-RFLP","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500743&lang=en"
"160","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Human and Medical Genetics,1Instituto de Biofísica Carlos Chagas Filho, Universidade Federal de Rio de Janeiro (UFRJ), Rio de Janeiro, RJ, Brazil,2Instituto Nacional de Câncer, Hospital do Câncer I, Rio de Janeiro, RJ, Brazil,3Hospital Mário Kroeff, Rio de Janeiro, RJ, Brazil,4Hospital Universitário Antônio Pedro, Niteroi, RJ, Brazil,5Fundação Oswaldo Cruz, Rio de Janeiro, RJ, Brazil,6Faculdades Kennedy, Belo Horizonte, MG, Brazil,7Laboratório de Marcadores Circulantes, Departamento de Patologia, Faculdade de Ciências Médicas, Universidade do Estado do Rio de Janeiro, Rio de Janeiro, RJ, Brazil,,","Received:
				February 20, 2017; Accepted:
				July 24, 2017",NA,"Antonio Augusto Ornellas2 
			3 
			,Keywords: Prostate cancer; single nucleotide polymorphism; XPD; DNA repair; gene-environment interaction","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500751&lang=en"
"161","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Human and Medical Genetics,1Instituto de Biofísica Carlos Chagas Filho, Universidade Federal de Rio de Janeiro (UFRJ), Rio de Janeiro, RJ, Brazil,2Instituto Nacional de Câncer, Hospital do Câncer I, Rio de Janeiro, RJ, Brazil,3Hospital Mário Kroeff, Rio de Janeiro, RJ, Brazil,4Hospital Universitário Antônio Pedro, Niteroi, RJ, Brazil,5Fundação Oswaldo Cruz, Rio de Janeiro, RJ, Brazil,6Faculdades Kennedy, Belo Horizonte, MG, Brazil,7Laboratório de Marcadores Circulantes, Departamento de Patologia, Faculdade de Ciências Médicas, Universidade do Estado do Rio de Janeiro, Rio de Janeiro, RJ, Brazil,,","Send correspondence to Claudia Lage. Laboratório de Radiações em Biologia, Carlos Chagas Filho Institute of Biophysics, CCS – Bldg G, Federal University of Rio de Janeiro (UFRJ) 21941-902 Rio de Janeiro, RJ, Brazil. E- mail: lage@biof.ufrj.br
				",NA,"Antonio Augusto Ornellas2 
			3 
			,Keywords: Prostate cancer; single nucleotide polymorphism; XPD; DNA repair; gene-environment interaction","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500751&lang=en"
"162","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Relationship between XPD, RAD51, and APEX1 DNA repair genotypes and prostate cancer risk in the male population of Rio de Janeiro, Brazil","Human and Medical Genetics,1Instituto de Biofísica Carlos Chagas Filho, Universidade Federal de Rio de Janeiro (UFRJ), Rio de Janeiro, RJ, Brazil,2Instituto Nacional de Câncer, Hospital do Câncer I, Rio de Janeiro, RJ, Brazil,3Hospital Mário Kroeff, Rio de Janeiro, RJ, Brazil,4Hospital Universitário Antônio Pedro, Niteroi, RJ, Brazil,5Fundação Oswaldo Cruz, Rio de Janeiro, RJ, Brazil,6Faculdades Kennedy, Belo Horizonte, MG, Brazil,7Laboratório de Marcadores Circulantes, Departamento de Patologia, Faculdade de Ciências Médicas, Universidade do Estado do Rio de Janeiro, Rio de Janeiro, RJ, Brazil,,","both authors contributed equally for this study",NA,"Antonio Augusto Ornellas2 
			3 
			,Keywords: Prostate cancer; single nucleotide polymorphism; XPD; DNA repair; gene-environment interaction","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500751&lang=en"
"163","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","Identification of a novel mutation in ARSA gene in three patients of an Iranian family with metachromatic leukodystrophy disorder","Identification of a novel mutation in ARSA gene in three patients of an Iranian family with metachromatic leukodystrophy disorder","Human and Medical Genetics,1Noor Genetics Lab, Ahvaz, Iran,2Department of Genetics, Faculty of Science, Shahid Chamran University of Ahvaz, Ahvaz, Iran,3Department of Pediatric Neurology Golestan Medical, Educational and Research Center, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran,4Department of Pediatrics, Faculty of Medicine, Abuzar Children’s Hospital, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran,5Department of Medical Genetics, School of Medicine, Ahvaz Jundishapur University of Medical Sciences, Iran,,","Received:
				April 15, 2016; Accepted:
				April 03, 2017",NA,"Reza Azizi Malamiri3 
			,Keywords: Metachromatic leukodystrophy disorder; ARSA gene; mutation; arylsulfatase A","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500759&lang=en"
"164","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Nov 06, 2017","Identification of a novel mutation in ARSA gene in three patients of an Iranian family with metachromatic leukodystrophy disorder","Identification of a novel mutation in ARSA gene in three patients of an Iranian family with metachromatic leukodystrophy disorder","Human and Medical Genetics,1Noor Genetics Lab, Ahvaz, Iran,2Department of Genetics, Faculty of Science, Shahid Chamran University of Ahvaz, Ahvaz, Iran,3Department of Pediatric Neurology Golestan Medical, Educational and Research Center, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran,4Department of Pediatrics, Faculty of Medicine, Abuzar Children’s Hospital, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran,5Department of Medical Genetics, School of Medicine, Ahvaz Jundishapur University of Medical Sciences, Iran,,","Send correspondence to Javad Mohammadi-asl. Department of Medical Genetics, School of Medicine, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran. E-mail: Mohammadiasl@gmail.com- Postal code: 6135715794.",NA,"Reza Azizi Malamiri3 
			,Keywords: Metachromatic leukodystrophy disorder; ARSA gene; mutation; arylsulfatase A","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500759&lang=en"
"165","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Sep 21, 2017","A novel de novo COL1A1 mutation in a Thai boy with osteogenesis imperfecta born to consanguineous parents","A novel de novo COL1A1 mutation in a Thai boy with osteogenesis imperfecta born to consanguineous parents","Human and Medical Genetics,1Inter-Department Program of Biomedical Sciences, Faculty of Graduate School, Chulalongkorn University, Bangkok, Thailand,2Center of Excellence for Medical Genetics, Department of Pediatrics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand.,3Excellence Center for Medical Genetics, King Chulalongkorn Memorial Hospital, the Thai Red Cross Society, Bangkok, Thailand.,4Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand.,5Department of Orthopedics, Faculty of Medicine, Chiang Mai University, Chiang Mai, Thailand.,6Department of Physiology, Faculty of Dentistry, Chulalongkorn University, Bangkok, Thailand.,7STAR on Craniofacial and Skeletal Disorders, Chulalongkorn University, Bangkok, Thailand.,,","Received:
				February 16, 2016; Accepted:
				April 17, 2017",NA,"Apiruk Sangsin1 
			2 
			3 
			5 
			,Keywords: osteogenesis imperfect; COL1A1; exome sequencing; next generation sequencing; Thai","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500763&lang=en"
"166","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Sep 21, 2017","A novel de novo COL1A1 mutation in a Thai boy with osteogenesis imperfecta born to consanguineous parents","A novel de novo COL1A1 mutation in a Thai boy with osteogenesis imperfecta born to consanguineous parents","Human and Medical Genetics,1Inter-Department Program of Biomedical Sciences, Faculty of Graduate School, Chulalongkorn University, Bangkok, Thailand,2Center of Excellence for Medical Genetics, Department of Pediatrics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand.,3Excellence Center for Medical Genetics, King Chulalongkorn Memorial Hospital, the Thai Red Cross Society, Bangkok, Thailand.,4Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand.,5Department of Orthopedics, Faculty of Medicine, Chiang Mai University, Chiang Mai, Thailand.,6Department of Physiology, Faculty of Dentistry, Chulalongkorn University, Bangkok, Thailand.,7STAR on Craniofacial and Skeletal Disorders, Chulalongkorn University, Bangkok, Thailand.,,","Send correspondence to Kanya Suphapeetiporn. Division of Medical Genetics and Metabolism, Department of Pediatrics, Sor Kor Building, King Chulalongkorn Memorial Hospital, 10330 Bangkok, Thailand. E-mail: kanya.su@chula.ac.th
				",NA,"Apiruk Sangsin1 
			2 
			3 
			5 
			,Keywords: osteogenesis imperfect; COL1A1; exome sequencing; next generation sequencing; Thai","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500763&lang=en"
"167","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Rare a0-thalassemia deletions detected by MLPA in five unrelated Brazilian patients","Rare a0-thalassemia deletions detected by MLPA in five unrelated Brazilian patients","Human and Medical Genetics,1Laboratório de Hemoglobinopatias, Departamento de Patologia Clínica, Faculdade de Ciências Médicas, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil.,2Hemocentro, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil.,3hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil.,,","Received:
				December 16, 2016; Accepted:
				July 23, 2017",NA,"Roberta D. Ferreira1 
			,Keywords: a-Thalassemia; Hb H disease; multiplex ligation-dependent probe amplification; MLPA; Brazilian population","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500768&lang=en"
"168","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Rare a0-thalassemia deletions detected by MLPA in five unrelated Brazilian patients","Rare a0-thalassemia deletions detected by MLPA in five unrelated Brazilian patients","Human and Medical Genetics,1Laboratório de Hemoglobinopatias, Departamento de Patologia Clínica, Faculdade de Ciências Médicas, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil.,2Hemocentro, Universidade Estadual de Campinas (UNICAMP), Campinas, SP, Brazil.,3hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil.,,","Send correspondence to Maria de Fatima Sonati. Departamento de Patologia Clínica, Faculdade de Ciências Médicas, Universidade Estadual de Campinas, Rua Tessália Vieira de Camargo, 126, Cidade Universitária Zeferino Vaz, 13083-887, Campinas, SP, Brazil. E-mail: sonati@fcm.unicamp.br
				",NA,"Roberta D. Ferreira1 
			,Keywords: a-Thalassemia; Hb H disease; multiplex ligation-dependent probe amplification; MLPA; Brazilian population","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500768&lang=en"
"169","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Genetic diversity of the pampas deer (Ozotoceros bezoarticus) population in the Brazilian Pantanal assessed by combining fresh fecal DNA analysis and a set of heterologous microsatellite loci","Genetic diversity of the pampas deer (Ozotoceros bezoarticus) population in the Brazilian Pantanal assessed by combining fresh fecal DNA analysis and a set of heterologous microsatellite loci","Animal Genetics,1Núcleo de Pesquisa e Conservação de Cervídeos, Departamento de Zootecnia, Universidade Estadual Paulista “Júlio de Mesquita Filho” (UNESP), Jaboticabal, SP, Brazil,2Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF, Brazil,3Centro de Pesquisas Agropecuárias do Pantanal (CPAP), Embrapa, Corumbá, MS, Brazil,,","Received:
				December 14, 2016; Accepted:
				February 20, 2017",NA,"Maurício Durante Christofoletti1 
			,Keywords: Conservation; fecal DNA; microsatellites; non-invasive methods; pampas deer","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500774&lang=en"
"170","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Genetic diversity of the pampas deer (Ozotoceros bezoarticus) population in the Brazilian Pantanal assessed by combining fresh fecal DNA analysis and a set of heterologous microsatellite loci","Genetic diversity of the pampas deer (Ozotoceros bezoarticus) population in the Brazilian Pantanal assessed by combining fresh fecal DNA analysis and a set of heterologous microsatellite loci","Animal Genetics,1Núcleo de Pesquisa e Conservação de Cervídeos, Departamento de Zootecnia, Universidade Estadual Paulista “Júlio de Mesquita Filho” (UNESP), Jaboticabal, SP, Brazil,2Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF, Brazil,3Centro de Pesquisas Agropecuárias do Pantanal (CPAP), Embrapa, Corumbá, MS, Brazil,,","Send correspondence to Aline Meira Bonfim Mantellatto. Núcleo de Pesquisa e Conservação de Cervídeos, Departamento de Zootecnia, Universidade Estadual Paulista “Júlio de Mesquita Filho” (UNESP), Jaboticabal, SP, Brazil. E-mail: alinemeira22@hotmail.com
				",NA,"Maurício Durante Christofoletti1 
			,Keywords: Conservation; fecal DNA; microsatellites; non-invasive methods; pampas deer","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500774&lang=en"
"171","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Animal Genetics,1College of Bee Science, Fujian Agriculture and Forestry University, Fuzhou, China,2College of Animal Sciences, Zhejiang University, Hangzhou, China,3Research School of Biology, College of Medicine, Biology and Environment, The Australian National University, Canberra, Australia,4Qiushi Academy for Advanced Studies, Zhejiang University, Hangzhou, China,,","Received:
				February 02, 2017; Accepted:
				May 04, 2017","China is the largest royal jelly producer and exporter in the world, and high royal jelly-yielding strains have been bred in the country for approximately three decades. However, information on the molecular mechanism underlying high royal jelly production is scarce. Here, a cDNA microarray was used to screen and identify differentially expressed genes (DEGs) to obtain an overview on the changes in gene expression levels between high and low royal jelly producing bees. We developed a honey bee gene chip that covered 11,689 genes, and this chip was hybridised with cDNA generated from RNA isolated from heads of nursing bees. A total of 369 DEGs were identified between high and low royal jelly producing bees. Amongst these DEGs, 201 (54.47%) genes were up-regulated, whereas 168 (45.53%) were down-regulated in high royal jelly-yielding bees. Gene ontology (GO) analyses showed that they are mainly involved in four key biological processes, and pathway analyses revealed that they belong to a total of 46 biological pathways. These results provide a genetic basis for further studies on the molecular mechanisms involved in high royal jelly production.","Jiao Pan#2 
			,Keywords: honeybee; royal jelly production; gene chip; molecular marker; differentially expressed genes","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500781&lang=en"
"172","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Animal Genetics,1College of Bee Science, Fujian Agriculture and Forestry University, Fuzhou, China,2College of Animal Sciences, Zhejiang University, Hangzhou, China,3Research School of Biology, College of Medicine, Biology and Environment, The Australian National University, Canberra, Australia,4Qiushi Academy for Advanced Studies, Zhejiang University, Hangzhou, China,,","Send correspondence to Songkun Su. College of Bee Science, Fujian Agriculture and Forestry University, No.15 Shangxiadian Road, Cangshan District, 350002 Fuzhou, P. R. China. E-mail: susongkun@zju.edu.cn.","China is the largest royal jelly producer and exporter in the world, and high royal jelly-yielding strains have been bred in the country for approximately three decades. However, information on the molecular mechanism underlying high royal jelly production is scarce. Here, a cDNA microarray was used to screen and identify differentially expressed genes (DEGs) to obtain an overview on the changes in gene expression levels between high and low royal jelly producing bees. We developed a honey bee gene chip that covered 11,689 genes, and this chip was hybridised with cDNA generated from RNA isolated from heads of nursing bees. A total of 369 DEGs were identified between high and low royal jelly producing bees. Amongst these DEGs, 201 (54.47%) genes were up-regulated, whereas 168 (45.53%) were down-regulated in high royal jelly-yielding bees. Gene ontology (GO) analyses showed that they are mainly involved in four key biological processes, and pathway analyses revealed that they belong to a total of 46 biological pathways. These results provide a genetic basis for further studies on the molecular mechanisms involved in high royal jelly production.","Jiao Pan#2 
			,Keywords: honeybee; royal jelly production; gene chip; molecular marker; differentially expressed genes","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500781&lang=en"
"173","Genet. Mol. Biol. vol.40 no.4 Ribeirão Preto Oct./Dec. 2017
			 Epub Oct 02, 2017","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Identification of genes related to high royal jelly production in the honey bee (Apis mellifera) using microarray analysis","Animal Genetics,1College of Bee Science, Fujian Agriculture and Forestry University, Fuzhou, China,2College of Animal Sciences, Zhejiang University, Hangzhou, China,3Research School of Biology, College of Medicine, Biology and Environment, The Australian National University, Canberra, Australia,4Qiushi Academy for Advanced Studies, Zhejiang University, Hangzhou, China,,","These authors contributed equally to this work.","China is the largest royal jelly producer and exporter in the world, and high royal jelly-yielding strains have been bred in the country for approximately three decades. However, information on the molecular mechanism underlying high royal jelly production is scarce. Here, a cDNA microarray was used to screen and identify differentially expressed genes (DEGs) to obtain an overview on the changes in gene expression levels between high and low royal jelly producing bees. We developed a honey bee gene chip that covered 11,689 genes, and this chip was hybridised with cDNA generated from RNA isolated from heads of nursing bees. A total of 369 DEGs were identified between high and low royal jelly producing bees. Amongst these DEGs, 201 (54.47%) genes were up-regulated, whereas 168 (45.53%) were down-regulated in high royal jelly-yielding bees. Gene ontology (GO) analyses showed that they are mainly involved in four key biological processes, and pathway analyses revealed that they belong to a total of 46 biological pathways. These results provide a genetic basis for further studies on the molecular mechanisms involved in high royal jelly production.","Jiao Pan#2 
			,Keywords: honeybee; royal jelly production; gene chip; molecular marker; differentially expressed genes","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572017000500781&lang=en"
